,issue,component_path,commit,LOC_change,is_test,parent,tag_commit,date_commit,tag_parent,module,fail_component,package,index_bug
943,4069,core\src\main\java\org\apache\accumulo\core\rpc\ThriftUtil.java,3aa9d307d7405d8d98c02dcc11c94cfe07ea2a14,298,0,0e3af1e8560b0a28a4415f8da38a561965d552dc,1.7.0,2015-12-03 06:53:27,1.7.0,,org.apache.accumulo.core.rpc.ThriftUtil,org.apache.accumulo.core.rpc,943
944,2493,core\src\main\java\org\apache\accumulo\core\util\format\FormatterConfig.java,f7b9fd40a5ee73d137643580832084b505fffae9,469,0,bd515fceb461854c78521beb9dad7121bbe75c08,1.7.0,2015-12-05 02:50:58,1.7.0,,org.apache.accumulo.core.util.format.FormatterConfig,org.apache.accumulo.core.util.format,944
945,4060,fate\src\main\java\org\apache\accumulo\fate\Fate.java,ef8c1ca1e5ddc7e41a36b05bb020b4e66de6d495,30,0,4eb80855f7185cc143b3d43928e57e19d5d761ef,1.6.4,2015-12-09 16:13:25,1.6.4,,org.apache.accumulo.fate.Fate,org.apache.accumulo.fate,945
946,4080,server\base\src\main\java\org\apache\accumulo\server\util\FileSystemMonitor.java,d3d825b1517f9eb955c2285d1dd39ebfea2c7595,244,0,4f02a65d54ac52f97b365d012e30dfc9dbeff1c7,1.6.4,2015-12-17 20:12:41,1.6.4,,org.apache.accumulo.server.util.FileSystemMonitor,org.apache.accumulo.server.util,946
947,4083,server\tserver\src\main\java\org\apache\accumulo\tserver\TabletServerResourceManager.java,76cf943f73076d6c785499bf2e6454bafca2e40e,40,0,57bc207b19afa736f8fc37f350eb0ceeebdd83a9,1.6.4,2015-12-22 20:11:59,1.6.4,,org.apache.accumulo.tserver.TabletServerResourceManager,org.apache.accumulo.tserver,947
948,3734,core\src\main\java\org\apache\accumulo\core\security\VisibilityEvaluator.java,e581d5b6919ae3b6ac5691bc059e763b262844c6,251,0,e1e4100583bf18d28c15ad9c2cc8b391d992ec99,1.6.4,2015-12-31 15:23:45,1.6.4,,org.apache.accumulo.core.security.VisibilityEvaluator,org.apache.accumulo.core.security,948
949,3509,server\tserver\src\main\java\org\apache\accumulo\tserver\TabletServer.java,46ad8368e160c56c03571b467f8ae603c50992f6,405,0,567f52fb26588b65083f2e197a9fb85c8fe500ac,1.6.4,2016-01-04 15:59:28,1.6.4,,org.apache.accumulo.tserver.TabletServer,org.apache.accumulo.tserver,949
950,4097,test\src\main\java\org\apache\accumulo\test\continuous\ContinuousVerify.java,1255574768f90db286d7c6d127c58033e0009ddb,50,0,0b1eabc5be93b75e0e6298747b192194e27b72ae,1.7.0,2016-01-04 18:24:59,1.7.0,,org.apache.accumulo.test.continuous.ContinuousVerify,org.apache.accumulo.test.continuous,950
951,4095,server\base\src\main\java\org\apache\accumulo\server\rpc\CustomNonBlockingServer.java,64713554b7c114088dcb7fd432e25bcd421cc04a,252,0,e7fe96f2aa63e44e0c8604de504976e5cdc6dc7d,1.7.0,2016-01-08 05:49:44,1.7.0,,org.apache.accumulo.server.rpc.CustomNonBlockingServer,org.apache.accumulo.server.rpc,951
952,4098,core\src\main\java\org\apache\accumulo\core\util\UnsynchronizedBuffer.java,a2c2d38aa248056c1cf592e8a2a0ada17eb518e2,20,0,8c6866efbb40aa1732b79f99c92458f3e672d14a,1.6.4,2016-01-19 20:55:34,1.6.4,,org.apache.accumulo.core.util.UnsynchronizedBuffer,org.apache.accumulo.core.util,952
953,4113,core\src\main\java\org\apache\accumulo\core\util\ByteBufferUtil.java,27300d81eaee14516e705d0032bc0bdc46880d4c,136,0,a2c2d38aa248056c1cf592e8a2a0ada17eb518e2,1.6.4,2016-01-20 17:36:20,1.6.4,,org.apache.accumulo.core.util.ByteBufferUtil,org.apache.accumulo.core.util,953
954,4119,core\src\main\java\org\apache\accumulo\core\metadata\schema\DataFileValue.java,c462001a71cf4e4e5b9b0865cb6d0036bf4d84c7,72,0,a95127d1d0e989d4c955a009f8cbaf4aaed3903c,1.6.4,2016-01-28 00:08:56,1.6.4,,org.apache.accumulo.core.metadata.schema.DataFileValue,org.apache.accumulo.core.metadata.schema,954
955,4117,core\src\main\java\org\apache\accumulo\core\rpc\SslConnectionParams.java,d75e963de130ab8fe2dc1622b5683c51b54b0102,80,0,664012d1679e69b53fd663b840fabad53555c6f3,1.7.0,2016-02-01 17:30:31,1.7.0,,org.apache.accumulo.core.rpc.SslConnectionParams,org.apache.accumulo.core.rpc,955
956,4123,test\src\main\java\org\apache\accumulo\test\mrit\IntegrationTestMapReduce.java,24ee37f90417b88f791c1d3b395cc8ad479e01ba,30,0,f1523abd53ce20a3ffbd21bbe1f14caac13728e0,1.7.0,2016-02-02 15:39:29,1.7.0,,org.apache.accumulo.test.mrit.IntegrationTestMapReduce,org.apache.accumulo.test.mrit,956
957,4124,test\src\main\java\org\apache\accumulo\test\examples\simple\filedata\ChunkInputFormatIT.java,b4cd908a3cef731b0d7154b94097c7ce0eea4e09,7,0,7be2f04e57b4b1cee4699224fd51ae8e382e9737,1.7.0,2016-02-02 20:27:30,1.7.0,,org.apache.accumulo.test.examples.simple.filedata.ChunkInputFormatIT,org.apache.accumulo.test.examples.simple.filedata,957
958,4121,maven-plugin\src\main\java\org\apache\accumulo\maven\plugin\StartMojo.java,95f5affb8abe64ceeb320fdb53469eeae564955e,80,0,fbd2fafac3d9dba46d869c67153b494ab8a1813c,1.6.4,2016-02-03 21:46:24,1.6.4,,org.apache.accumulo.maven.plugin.StartMojo,org.apache.accumulo.maven.plugin,958
959,4135,server\base\src\main\java\org\apache\accumulo\server\security\UserImpersonation.java,e43e9273e5297f56b0cc51349ab9bdc25d6e956d,478,0,81f1c7d8047dd7eb5c6f7f1dd4dd12fcbb1ecf72,1.7.0,2016-02-06 21:40:03,1.7.0,,org.apache.accumulo.server.security.UserImpersonation,org.apache.accumulo.server.security,959
960,4143,server\master\src\main\java\org\apache\accumulo\master\Master.java,f1e4f9a3a1db62154b3b3cd199560243960d3484,78,0,bac90d99dd3f296c180f65822aefde9f565e802c,1.6.4,2016-02-11 23:51:56,1.6.4,,org.apache.accumulo.master.Master,org.apache.accumulo.master,960
961,4140,server\base\src\main\java\org\apache\accumulo\server\security\handler\KerberosAuthenticator.java,a7e45df2d97faa81ca76ba4bc15555aadee4dc0b,45,0,c283f4acbf80de9fb06a897525ab7bf66032d445,1.7.0,2016-02-15 22:02:08,1.7.0,,org.apache.accumulo.server.security.handler.KerberosAuthenticator,org.apache.accumulo.server.security.handler,961
962,4141,core\src\main\java\org\apache\accumulo\core\file\rfile\bcfile\BCFile.java,b033b04fd01ebbc991944cf51fa748aa9456d140,337,0,eb0f9b418fcd538702c4a2aff109f314f0e00de8,rel/1.6.5,2016-02-18 17:31:44,rel/1.6.5,,org.apache.accumulo.core.file.rfile.bcfile.BCFile,org.apache.accumulo.core.file.rfile.bcfile,962
963,4138,core\src\main\java\org\apache\accumulo\core\util\shell\commands\ScanCommand.java,50db442b04f615ce698d0f63545917be6d4fb13c,24,0,a75c6858fc1d5a427daf89ff2582aa5c466c28bf,rel/1.6.5,2016-02-18 20:22:09,rel/1.6.5,,org.apache.accumulo.core.util.shell.commands.ScanCommand,org.apache.accumulo.core.util.shell.commands,963
964,4148,server\tserver\src\main\java\org\apache\accumulo\tserver\InMemoryMap.java,41e002d7a07415ccd2826b2db98783187b9422b3,158,0,0206d7845bf8bba08e18373f1dbb8e9aaf6d6d60,rel/1.6.5,2016-02-26 02:20:15,rel/1.6.5,,org.apache.accumulo.tserver.InMemoryMap,org.apache.accumulo.tserver,964
965,4112,server\tserver\src\main\java\org\apache\accumulo\tserver\log\DfsLogger.java,37857c5325ff189413a86a073a7a70f8a23d3104,120,0,e52d5476e21da4085b7ee17fe2e05b4b2eb9e585,rel/1.7.1,2016-03-14 19:30:28,rel/1.7.1,,org.apache.accumulo.tserver.log.DfsLogger,org.apache.accumulo.tserver.log,965
966,4169,server\tserver\src\main\java\org\apache\accumulo\tserver\TabletServer.java,f6bfe9018d1136e2ff972b8bb8a43732ee625fef,150,0,b040557aae17d5f84d9bc1d3ae40be817a69c657,rel/1.6.5,2016-03-31 18:10:18,rel/1.6.5,,org.apache.accumulo.tserver.TabletServer,org.apache.accumulo.tserver,966
967,2016,proxy\src\main\java\org\apache\accumulo\proxy\thrift\AccumuloProxy.java,8839fe5116337bbbf1e9b81109d0e9127fef7715,627374,0,ada31a9b8c87f817c5f5ce7135e369ef636dee2c,rel/1.7.1,2016-04-04 16:19:41,rel/1.7.1,,org.apache.accumulo.proxy.thrift.AccumuloProxy,org.apache.accumulo.proxy.thrift,967
