org.apache.commons.math3.ml.clustering.evaluation.ClusterEvaluator,0.0001828106
org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer,0.0058238228
org.apache.commons.math3.linear.SparseFieldMatrix,0.001932569
org.apache.commons.math3.linear.PreconditionedIterativeLinearSolver,0.0003656212
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet,0.0094278029
org.apache.commons.math3.analysis.differentiation.UnivariateMatrixFunctionDifferentiator,0
org.apache.commons.math3.analysis.function.Signum,0
org.apache.commons.math3.stat.clustering.Cluster,0
org.apache.commons.math3.optim.univariate.BrentOptimizer,0.0083309394
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,0.0004700844
org.apache.commons.math3.filter.DefaultMeasurementModel,0
org.apache.commons.math3.dfp.DfpDec,0.0001828106
org.apache.commons.math3.optim.nonlinear.scalar.ObjectiveFunction,2.6115797445875E-05
org.apache.commons.math3.distribution.GammaDistribution,0.0109425191
org.apache.commons.math3.util.MultidimensionalCounter,0.0092711081
org.apache.commons.math3.stat.descriptive.SummaryStatistics,0.0185161004
org.apache.commons.math3.optimization.DifferentiableMultivariateVectorMultiStartOptimizer,0
org.apache.commons.math3.optimization.linear.LinearConstraint,0.0006790107
org.apache.commons.math3.stat.ranking.TiesStrategy,0
org.apache.commons.math3.distribution.TriangularDistribution,0.0023504218
org.apache.commons.math3.ode.sampling.StepNormalizer,0.0002872738
org.apache.commons.math3.random.RandomGeneratorFactory,0.0003656212
org.apache.commons.math3.random.ValueServer,0.0105507822
org.apache.commons.math3.distribution.AbstractIntegerDistribution,0.0085659816
org.apache.commons.math3.fitting.leastsquares.LeastSquaresFactory,0.0054059701
org.apache.commons.math3.optim.univariate.UnivariatePointValuePair,0
org.apache.commons.math3.linear.RealMatrixPreservingVisitor,0
org.apache.commons.math3.analysis.solvers.PolynomialSolver,0.0001566948
org.apache.commons.math3.ml.neuralnet.Neuron,0.0021676112
org.apache.commons.math3.linear.SparseRealVector,0.0058499386
org.apache.commons.math3.analysis.solvers.AllowedSolution,0
org.apache.commons.math3.RealFieldElement,0.0007051265
org.apache.commons.math3.linear.LUDecomposition,0.0014624847
org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunction,2.6115797445875E-05
org.apache.commons.math3.optimization.PointVectorValuePair,0.0004178528
org.apache.commons.math3.analysis.integration.RombergIntegrator,0.0001566948
org.apache.commons.math3.stat.inference.MannWhitneyUTest,0.000391737
org.apache.commons.math3.ode.ParameterizedODE,0
org.apache.commons.math3.exception.MathRuntimeException,2.6115797445875E-05
org.apache.commons.math3.optimization.general.AbstractScalarDifferentiableOptimizer,5.223159489175E-05
org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableVectorFunction,0
org.apache.commons.math3.ode.nonstiff.HighamHall54Integrator,0.0001044632
org.apache.commons.math3.ode.nonstiff.AdamsNordsieckTransformer,0.0002089264
org.apache.commons.math3.complex.Complex,0.0095844977
org.apache.commons.math3.optimization.linear.SimplexSolver,0.0009924003
org.apache.commons.math3.random.RandomGenerator,0.0001044632
org.apache.commons.math3.linear.ConjugateGradient,0.0003395054
org.apache.commons.math3.ode.sampling.StepNormalizerBounds,0
org.apache.commons.math3.linear.SymmLQ,0.0022198428
org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver,0
org.apache.commons.math3.stat.regression.SimpleRegression,0.0009140529
org.apache.commons.math3.geometry.enclosing.EnclosingBall,0.000130579
